age	geography	time	obesity_dx_ccw	obesity_bmi	diabetes_dx_ccw	diabetes_a1c_6_5	n_patients_chronic
25-35 Years	27121	2025-01-01	22.87	33.33	4.96	NA	262
25-35 Years	37043	2025-01-01	26.57	53.14	NA	NA	358
25-35 Years	31051	2025-01-01	13.21	44.03	4	NA	325
25-35 Years	21091	2025-01-01	27.64	56.1	NA	NA	128
25-35 Years	36123	2025-01-01	25.93	49.76	4.33	2.09	1247
25-35 Years	21185	2025-01-01	27.08	48.15	3.25	2.04	3725
25-35 Years	31027	2025-01-01	15.3	45.91	3.9	NA	282
25-35 Years	36007	2025-01-01	20.9	45.93	3.55	2.34	17156
25-35 Years	22035	2025-01-01	25.37	56.72	NA	NA	70
25-35 Years	26017	2025-01-01	22.8	41.03	NA	NA	339
25-35 Years	27137	2025-01-01	26.43	45.64	3.04	2.24	15057
25-35 Years	22127	2025-01-01	NA	52.78	NA	NA	37
25-35 Years	26035	2025-01-01	22.94	38.82	NA	NA	174
25-35 Years	22025	2025-01-01	NA	42.22	NA	NA	48
25-35 Years	22103	2025-01-01	21.62	43.27	3.7	2.06	12293
25-35 Years	22039	2025-01-01	31.63	52.33	4.34	NA	438
25-35 Years	29097	2025-01-01	12.77	41.34	4.75	NA	337
25-35 Years	22033	2025-01-01	24.77	48.27	4.16	2.34	35401
25-35 Years	27141	2025-01-01	28.15	48.48	3.38	2.37	5270
25-35 Years	21107	2025-01-01	34.32	49.89	6.56	2.74	914
25-35 Years	24009	2025-01-01	21.13	44.13	3.7	NA	433
25-35 Years	23001	2025-01-01	21.88	42.54	3.99	2.82	6698
25-35 Years	26157	2025-01-01	17.21	40	5.43	NA	221
25-35 Years	37003	2025-01-01	25.14	45.43	4.23	3.1	355
25-35 Years	21047	2025-01-01	27.06	40.98	3.56	NA	393
25-35 Years	32021	2025-01-01	22.89	50.6	NA	NA	87
25-35 Years	22055	2025-01-01	25.45	49.45	3.54	1.8	16404
25-35 Years	27067	2025-01-01	38.57	47.6	4.43	3.32	3614
25-35 Years	36021	2025-01-01	22.74	44.32	4.36	2.7	2707
25-35 Years	21067	2025-01-01	26.74	45.13	4.34	2.7	25051
25-35 Years	36091	2025-01-01	20.67	42.75	3.72	2.25	13269
25-35 Years	22109	2025-01-01	16.95	53.64	3.89	1.02	2443
25-35 Years	34037	2025-01-01	19.01	40.5	4.46	1.91	628
25-35 Years	27119	2025-01-01	27.09	44.94	3.54	1.99	2512
25-35 Years	28047	2025-01-01	19.62	51.2	4.62	2.17	7059
25-35 Years	27063	2025-01-01	26.57	45.63	5.39	3.83	575
25-35 Years	26077	2025-01-01	21.1	45.64	3.16	2.24	22213
25-35 Years	22049	2025-01-01	23.58	43.4	10	NA	110
25-35 Years	24021	2025-01-01	15.35	41.84	2.71	1.12	3471
25-35 Years	26065	2025-01-01	20.06	41.92	2.32	1.58	3668
25-35 Years	23009	2025-01-01	19	40.05	4.56	4.77	461
25-35 Years	36015	2025-01-01	24.88	47.93	4.32	2.69	6394
25-35 Years	27057	2025-01-01	24.69	43.59	3.63	3.09	1295
25-35 Years	34001	2025-01-01	19.68	45.91	3.36	2.01	6910
25-35 Years	30095	2025-01-01	15.08	39.2	NA	NA	214
25-35 Years	27129	2025-01-01	33.72	44.5	5.96	3.21	436
25-35 Years	27003	2025-01-01	23.77	43.45	3.88	2.74	12271
25-35 Years	36113	2025-01-01	21.96	44.45	5.01	2.95	2274
25-35 Years	27111	2025-01-01	28.03	44.25	3.34	2.7	4042
25-35 Years	27069	2025-01-01	24.65	42.78	4.46	NA	359
25-35 Years	36001	2025-01-01	20.9	44.13	4.25	2.55	21363
25-35 Years	21183	2025-01-01	21.31	48.36	NA	NA	124
25-35 Years	31007	2025-01-01	NA	55	NA	NA	22
25-35 Years	30013	2025-01-01	13.95	46.98	2.96	1.45	5982
25-35 Years	27171	2025-01-01	23.47	43.5	3.22	2.35	4505
25-35 Years	29143	2025-01-01	48.95	46.14	4.15	3.11	579
25-35 Years	27017	2025-01-01	28.17	48.86	3.4	2.15	2237
25-35 Years	30111	2025-01-01	20.22	44.09	3.37	2.6	7467
25-35 Years	35037	2025-01-01	NA	43.75	NA	NA	34
25-35 Years	37089	2025-01-01	18.77	45.19	3.34	1.96	6342
25-35 Years	30021	2025-01-01	31.11	46.67	NA	NA	147
25-35 Years	29027	2025-01-01	NA	37.21	NA	NA	44
25-35 Years	24015	2025-01-01	29.69	52.7	4.64	2.58	1703
25-35 Years	36055	2025-01-01	21.7	41.31	3.83	2.6	82700
25-35 Years	21059	2025-01-01	22.53	49.86	3.41	1.28	1791
25-35 Years	35029	2025-01-01	23.61	40.28	NA	NA	81
25-35 Years	21049	2025-01-01	27.63	49.2	4.72	2.9	2034
25-35 Years	29173	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	27079	2025-01-01	23.19	46.38	NA	NA	136
25-35 Years	26001	2025-01-01	NA	NA	NA	NA	30
25-35 Years	37011	2025-01-01	20.77	47.3	3.92	2.26	842
25-35 Years	26101	2025-01-01	19.36	42.97	2.84	NA	387
25-35 Years	27033	2025-01-01	19.11	42.93	4.15	2.33	771
25-35 Years	28071	2025-01-01	18.85	48.34	4.18	2.61	2296
25-35 Years	27029	2025-01-01	25.24	41.38	3.92	2.16	740
25-35 Years	31029	2025-01-01	NA	45.59	NA	NA	70
25-35 Years	26135	2025-01-01	NA	NA	NA	NA	27
25-35 Years	36069	2025-01-01	22.78	43.12	3.31	2.15	8855
25-35 Years	30049	2025-01-01	14.75	42.98	3.27	1.99	4772
25-35 Years	32013	2025-01-01	16.13	43.55	NA	NA	279
25-35 Years	31043	2025-01-01	23.33	48.81	6.68	4.57	1422
25-35 Years	35001	2025-01-01	19.79	41.8	3.77	2.17	12033
25-35 Years	29121	2025-01-01	NA	NA	NA	NA	19
25-35 Years	31171	2025-01-01	NA	43.75	NA	NA	32
25-35 Years	34013	2025-01-01	18.73	45.73	4.39	2.23	27728
25-35 Years	26143	2025-01-01	14.86	33.78	NA	NA	76
25-35 Years	27045	2025-01-01	22.26	41.53	3.57	NA	308
25-35 Years	27145	2025-01-01	32.39	44.68	3.53	2.61	13314
25-35 Years	31101	2025-01-01	18.23	41.87	NA	NA	210
25-35 Years	31009	2025-01-01	NA	NA	NA	NA	13
25-35 Years	22071	2025-01-01	18.48	37.81	2.71	1.54	16400
25-35 Years	30017	2025-01-01	23.5	49.15	4.28	NA	514
25-35 Years	31091	2025-01-01	NA	37.5	NA	NA	43
25-35 Years	34029	2025-01-01	13.22	41.59	3.26	1.35	14709
25-35 Years	27127	2025-01-01	27.31	44.43	4.13	2.95	848
25-35 Years	26081	2025-01-01	25.1	42.73	3	2.17	76664
25-35 Years	36005	2025-01-01	19.64	41.01	2.65	1.77	14955
25-35 Years	36103	2025-01-01	22.98	40.63	3.48	1.54	44648
25-35 Years	21057	2025-01-01	NA	42.31	NA	NA	26
25-35 Years	35007	2025-01-01	37.5	52.5	NA	NA	41
25-35 Years	27173	2025-01-01	27.38	42.97	5.62	NA	267
25-35 Years	37129	2025-01-01	22.83	39.02	3.22	1.7	11539
25-35 Years	30087	2025-01-01	23.95	50.3	NA	NA	184
25-35 Years	23031	2025-01-01	20.58	41.8	3.21	2.14	11050
25-35 Years	27037	2025-01-01	25.41	42.2	3.89	2.62	13505
25-35 Years	26113	2025-01-01	25.69	49.54	NA	NA	108
25-35 Years	23013	2025-01-01	21.39	46.83	3.31	2.07	2751
25-35 Years	31085	2025-01-01	NA	NA	NA	NA	12
25-35 Years	30027	2025-01-01	18.8	45.3	NA	NA	131
25-35 Years	31135	2025-01-01	23.68	46.05	NA	NA	75
25-35 Years	29085	2025-01-01	NA	NA	NA	NA	15
25-35 Years	27083	2025-01-01	23.74	43.15	4.31	NA	441
25-35 Years	26071	2025-01-01	16.99	47.06	NA	NA	158
25-35 Years	29051	2025-01-01	NA	34.07	NA	NA	93
25-35 Years	32011	2025-01-01	NA	NA	NA	NA	23
25-35 Years	27085	2025-01-01	29.95	48.66	NA	NA	187
25-35 Years	22115	2025-01-01	14.75	42.45	NA	NA	280
25-35 Years	26069	2025-01-01	18.18	32.47	NA	NA	79
25-35 Years	27041	2025-01-01	27.79	36.77	3.44	2.69	1452
25-35 Years	31139	2025-01-01	13.77	45.51	NA	NA	339
25-35 Years	30007	2025-01-01	13.59	38.86	NA	NA	387
25-35 Years	26131	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	33005	2025-01-01	19.33	43.48	3.25	2.14	4771
25-35 Years	37149	2025-01-01	18.19	45.16	2.92	2.03	788
25-35 Years	26053	2025-01-01	13.07	45.45	NA	NA	178
25-35 Years	27131	2025-01-01	27.25	42.98	3.06	NA	359
25-35 Years	29163	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	30099	2025-01-01	12.56	43.95	5.24	NA	229
25-35 Years	37113	2025-01-01	23.08	42.6	NA	NA	174
25-35 Years	27027	2025-01-01	32.61	46.03	3.31	2.4	6588
25-35 Years	30077	2025-01-01	NA	45.83	NA	NA	82
25-35 Years	34017	2025-01-01	17.69	33.43	3.51	1.83	29610
25-35 Years	23023	2025-01-01	20.13	41.14	2.82	1.51	1989
25-35 Years	23015	2025-01-01	22.43	43.34	3.46	2.26	2257
25-35 Years	37035	2025-01-01	27.21	45.89	3.83	2.94	2587
25-35 Years	29039	2025-01-01	NA	35.14	NA	NA	39
25-35 Years	35033	2025-01-01	NA	NA	NA	NA	11
25-35 Years	22125	2025-01-01	18.91	49.16	3.96	2.29	480
25-35 Years	29073	2025-01-01	23.19	40.58	NA	NA	68
25-35 Years	26087	2025-01-01	20.75	43.61	3.44	1.48	1627
25-35 Years	26139	2025-01-01	25.99	43.83	2.96	2.03	22192
25-35 Years	32510	2025-01-01	14.67	42.15	3.74	2.55	2271
25-35 Years	37025	2025-01-01	31.59	48.94	3.72	2.58	6514
25-35 Years	36105	2025-01-01	17.58	45.38	4.55	1.54	3645
25-35 Years	30045	2025-01-01	NA	36.36	NA	NA	44
25-35 Years	26145	2025-01-01	16.8	38.3	3.95	NA	658
25-35 Years	37175	2025-01-01	16.27	42.71	3.1	2.02	1386
25-35 Years	27147	2025-01-01	23.53	45.88	NA	NA	79
25-35 Years	33011	2025-01-01	19.66	41.91	3.03	2.15	16711
25-35 Years	35021	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	27055	2025-01-01	19.64	39.49	1.68	1.47	953
25-35 Years	26155	2025-01-01	19.05	42.86	3.52	NA	597
25-35 Years	24041	2025-01-01	17.36	43.84	3.48	1.56	1982
25-35 Years	32001	2025-01-01	12.14	41.11	2.4	1.36	1837
25-35 Years	35015	2025-01-01	20.73	48.19	NA	NA	199
25-35 Years	34023	2025-01-01	19.47	39.71	4.23	2.42	18287
25-35 Years	27099	2025-01-01	25	45.45	NA	NA	43
25-35 Years	26093	2025-01-01	24.27	39.65	2.59	1.35	9689
25-35 Years	32033	2025-01-01	NA	50	NA	NA	65
25-35 Years	37037	2025-01-01	25.01	44.44	4.46	2.88	3746
25-35 Years	37021	2025-01-01	14.99	38.1	3.14	2.22	7619
25-35 Years	33015	2025-01-01	17.88	35.72	3.52	2.38	4125
25-35 Years	29145	2025-01-01	NA	31.25	NA	NA	82
25-35 Years	21061	2025-01-01	26.15	60	NA	NA	72
25-35 Years	27077	2025-01-01	25.48	41.4	NA	NA	157
25-35 Years	34021	2025-01-01	18.06	38.8	3.15	1.68	11528
25-35 Years	35003	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	29205	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	35043	2025-01-01	19.45	42.48	3.74	2.11	2326
25-35 Years	30085	2025-01-01	27.71	50	NA	NA	164
25-35 Years	37183	2025-01-01	20.04	41.53	3.42	2.27	94074
25-35 Years	32023	2025-01-01	16.54	40	NA	NA	289
25-35 Years	27049	2025-01-01	18.18	42.66	NA	NA	142
25-35 Years	37055	2025-01-01	16.34	35.86	2.18	1.2	2336
25-35 Years	27139	2025-01-01	20.81	36.05	3.72	2.44	2501
25-35 Years	26057	2025-01-01	27.88	50	NA	NA	234
25-35 Years	34035	2025-01-01	17.43	37.84	3.9	2.14	8352
25-35 Years	35023	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	29071	2025-01-01	13.76	35.78	NA	NA	110
25-35 Years	26073	2025-01-01	23.25	46.71	6.13	3.81	473
25-35 Years	33007	2025-01-01	14.32	37.34	3.75	NA	400
25-35 Years	21177	2025-01-01	28.29	49.76	NA	NA	218
25-35 Years	27165	2025-01-01	20.69	34.48	NA	NA	61
25-35 Years	29137	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	34039	2025-01-01	17.8	42.08	4.06	1.89	11856
25-35 Years	26165	2025-01-01	20.64	43.77	5.92	NA	287
25-35 Years	27105	2025-01-01	31.96	45.71	4.05	2.9	1656
25-35 Years	30103	2025-01-01	NA	NA	NA	NA	11
25-35 Years	29029	2025-01-01	NA	26.47	NA	NA	71
25-35 Years	37097	2025-01-01	29.83	45.71	3.63	2.69	5430
25-35 Years	37109	2025-01-01	35.24	48.51	3.67	2.47	1660
25-35 Years	27101	2025-01-01	24.7	41.09	2.58	NA	426
25-35 Years	30093	2025-01-01	15.68	41.71	5.03	2.47	2586
25-35 Years	22061	2025-01-01	20.38	43.17	4.71	NA	425
25-35 Years	30075	2025-01-01	NA	46.43	NA	NA	31
25-35 Years	37031	2025-01-01	20.71	42.47	5.73	NA	506
25-35 Years	26049	2025-01-01	17.21	45.38	3.89	2.38	12318
25-35 Years	30009	2025-01-01	11.56	35.84	NA	NA	199
25-35 Years	36071	2025-01-01	16.13	41.67	3.37	1.07	7578
25-35 Years	31045	2025-01-01	18.67	38.67	NA	NA	78
25-35 Years	27081	2025-01-01	26.14	50	NA	NA	87
25-35 Years	25023	2025-01-01	28.71	40.21	3.75	2.28	14042
25-35 Years	25001	2025-01-01	29.18	35.87	3.22	2.08	6732
25-35 Years	36111	2025-01-01	21.74	39.87	3.84	2.76	4015
25-35 Years	25027	2025-01-01	26.11	40.56	3.52	1.91	51997
25-35 Years	30041	2025-01-01	15.83	41.7	4.85	NA	268
25-35 Years	37075	2025-01-01	17.48	44.76	NA	NA	154
25-35 Years	27123	2025-01-01	25.06	41.96	4.54	3.28	20343
25-35 Years	29510	2025-01-01	15.28	37.72	3.32	2.21	2624
25-35 Years	36059	2025-01-01	24.84	37.97	3.15	1.93	40893
25-35 Years	22059	2025-01-01	22.22	42.59	NA	NA	58
25-35 Years	27163	2025-01-01	25.57	42.53	3.72	2.51	7368
25-35 Years	26119	2025-01-01	NA	NA	NA	NA	26
25-35 Years	30043	2025-01-01	14.44	38.27	3.99	2.43	576
25-35 Years	21009	2025-01-01	29.1	50	8.94	NA	246
25-35 Years	30025	2025-01-01	38.64	54.55	NA	NA	49
25-35 Years	27073	2025-01-01	22.66	36.72	NA	NA	128
25-35 Years	27075	2025-01-01	26.52	44.82	NA	NA	332
25-35 Years	27007	2025-01-01	27.77	40.86	5.16	2.95	4264
25-35 Years	27013	2025-01-01	12	26.5	NA	NA	202
25-35 Years	37099	2025-01-01	14.94	30.52	NA	NA	159
25-35 Years	31005	2025-01-01	NA	NA	NA	NA	16
25-35 Years	26141	2025-01-01	NA	45.45	NA	NA	34
25-35 Years	27031	2025-01-01	20.45	31.82	NA	NA	102
25-35 Years	36109	2025-01-01	13.46	34.86	2.55	0.9	5680
25-35 Years	37063	2025-01-01	18.7	35.89	3.59	2.34	36675
25-35 Years	26097	2025-01-01	NA	32.69	NA	NA	54
25-35 Years	29197	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	35045	2025-01-01	15.32	37.84	NA	NA	121
25-35 Years	37189	2025-01-01	15.68	40.14	3.23	1.75	2228
25-35 Years	21089	2025-01-01	25.75	43.28	4.78	NA	272
25-35 Years	30109	2025-01-01	NA	NA	NA	NA	13
25-35 Years	34019	2025-01-01	13.74	34.5	2.46	0.97	1954
25-35 Years	30023	2025-01-01	11.43	34.29	NA	NA	186
25-35 Years	30059	2025-01-01	NA	29.82	NA	NA	58
25-35 Years	21127	2025-01-01	21.87	49.27	4.58	NA	349
25-35 Years	33013	2025-01-01	21.08	40.49	3.43	2.55	4318
25-35 Years	36027	2025-01-01	17.8	38.04	2.53	2.01	1895
25-35 Years	22079	2025-01-01	15.32	36.62	5.28	NA	398
25-35 Years	30069	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	30079	2025-01-01	NA	NA	NA	NA	19
25-35 Years	27169	2025-01-01	19.64	36.29	3.65	2.61	1838
25-35 Years	37179	2025-01-01	31.32	47.54	3.14	2.38	9312
25-35 Years	26161	2025-01-01	20.73	35.73	2.59	1.49	21548
25-35 Years	27161	2025-01-01	NA	38.1	NA	NA	43
25-35 Years	35025	2025-01-01	NA	43.48	NA	NA	47
25-35 Years	27053	2025-01-01	17.63	33.8	3.53	2.15	52639
25-35 Years	24027	2025-01-01	21.16	36.83	3.65	1.46	5804
25-35 Years	26061	2025-01-01	NA	34.69	NA	NA	102
25-35 Years	25009	2025-01-01	22.56	35.86	3.79	2.61	21585
25-35 Years	34003	2025-01-01	19.55	34.01	2.93	1.47	20844
25-35 Years	26111	2025-01-01	21.5	36.07	2.95	NA	543
25-35 Years	26013	2025-01-01	NA	NA	NA	NA	20
25-35 Years	29001	2025-01-01	NA	35.29	NA	NA	33
25-35 Years	22043	2025-01-01	24	44	NA	NA	48
25-35 Years	37119	2025-01-01	23.61	39.22	2.85	2.11	67531
25-35 Years	22085	2025-01-01	NA	45	NA	NA	40
25-35 Years	26125	2025-01-01	20.22	37.02	3.37	1.95	62393
25-35 Years	27133	2025-01-01	23.39	35.4	2.77	2.14	795
25-35 Years	35009	2025-01-01	21.73	38.23	3.37	2.18	505
25-35 Years	34025	2025-01-01	16.7	36.41	3	1.52	10282
25-35 Years	30033	2025-01-01	NA	NA	NA	NA	20
25-35 Years	30089	2025-01-01	NA	NA	NA	NA	13
25-35 Years	31165	2025-01-01	NA	NA	NA	NA	12
25-35 Years	36047	2025-01-01	19.22	30.04	2.77	1.65	79421
25-35 Years	36081	2025-01-01	19.55	33.39	3.12	1.55	48341
25-35 Years	29153	2025-01-01	NA	NA	NA	NA	19
25-35 Years	26033	2025-01-01	16.39	33.61	NA	NA	125
25-35 Years	26037	2025-01-01	13.49	34.88	NA	NA	438
25-35 Years	21171	2025-01-01	NA	44.83	NA	NA	31
25-35 Years	29077	2025-01-01	15.94	44.22	2.94	2.09	4460
25-35 Years	26039	2025-01-01	NA	36.59	NA	NA	42
25-35 Years	27103	2025-01-01	NA	30.99	NA	NA	71
25-35 Years	32031	2025-01-01	15.98	37.94	2.47	1.62	42203
25-35 Years	30097	2025-01-01	NA	37.5	NA	NA	51
25-35 Years	30011	2025-01-01	NA	NA	NA	NA	26
25-35 Years	35047	2025-01-01	20.93	33.72	NA	NA	88
25-35 Years	29045	2025-01-01	26.83	36.59	NA	NA	41
25-35 Years	29019	2025-01-01	6.9	32.62	NA	NA	428
25-35 Years	30055	2025-01-01	NA	40	NA	NA	37
25-35 Years	30019	2025-01-01	NA	40	NA	NA	31
25-35 Years	33009	2025-01-01	14.81	30.44	2.82	1.91	4506
25-35 Years	32029	2025-01-01	NA	28.57	NA	NA	81
25-35 Years	29135	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	29091	2025-01-01	NA	23.46	NA	NA	81
25-35 Years	35051	2025-01-01	29.52	42.86	NA	NA	111
25-35 Years	29067	2025-01-01	NA	NA	NA	NA	26
25-35 Years	30053	2025-01-01	NA	NA	NA	NA	12
25-35 Years	27039	2025-01-01	NA	NA	NA	NA	23
25-35 Years	30063	2025-01-01	10.57	28.43	1.64	0.76	1833
25-35 Years	33001	2025-01-01	18.55	35.89	4.07	2.98	1008
25-35 Years	30061	2025-01-01	NA	NA	NA	NA	18
25-35 Years	25025	2025-01-01	19.7	29.91	2.89	1.92	61368
25-35 Years	26007	2025-01-01	NA	33.33	NA	NA	68
25-35 Years	21019	2025-01-01	23.11	44.08	5.08	NA	531
25-35 Years	35035	2025-01-01	18.34	33.14	NA	NA	183
25-35 Years	32003	2025-01-01	16.78	33.87	2.93	1.16	41502
25-35 Years	23005	2025-01-01	15.17	33.23	3.02	2.17	16532
25-35 Years	36087	2025-01-01	10.08	33.94	0.9	NA	2445
25-35 Years	30105	2025-01-01	NA	32.61	NA	NA	52
25-35 Years	22013	2025-01-01	NA	35.9	NA	NA	42
25-35 Years	34027	2025-01-01	14.8	31.24	3.45	1.44	3275
25-35 Years	26079	2025-01-01	13.83	28.72	NA	NA	95
25-35 Years	25011	2025-01-01	21.14	32.93	4.08	1.63	1102
25-35 Years	26083	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	25017	2025-01-01	18.82	29.69	2.82	1.9	80561
25-35 Years	27015	2025-01-01	14.42	25	NA	NA	105
25-35 Years	30047	2025-01-01	NA	NA	NA	NA	59
25-35 Years	27117	2025-01-01	24.44	39.11	NA	NA	225
25-35 Years	27019	2025-01-01	18.44	31.1	2.51	1.88	1116
25-35 Years	37125	2025-01-01	17.24	35.88	6.85	4.14	1110
25-35 Years	35059	2025-01-01	NA	NA	NA	NA	19
25-35 Years	26031	2025-01-01	NA	25.58	NA	NA	132
25-35 Years	30001	2025-01-01	15.02	33.45	NA	NA	303
25-35 Years	24031	2025-01-01	13.13	34.07	3.19	1.61	12948
25-35 Years	35039	2025-01-01	18.45	32.04	NA	NA	108
25-35 Years	25015	2025-01-01	19.34	34.67	2.41	1.37	1533
25-35 Years	33003	2025-01-01	17.52	38.67	3.4	1.6	1498
25-35 Years	29057	2025-01-01	NA	42.31	NA	NA	27
25-35 Years	27109	2025-01-01	20.3	34.03	NA	NA	337
25-35 Years	26137	2025-01-01	NA	33.03	NA	NA	108
25-35 Years	33017	2025-01-01	14.11	33.58	3.86	2.89	830
25-35 Years	31075	2025-01-01	NA	NA	NA	NA	22
25-35 Years	29219	2025-01-01	NA	39.29	NA	NA	27
25-35 Years	32009	2025-01-01	NA	NA	NA	NA	NA
25-35 Years	37135	2025-01-01	17.94	33.53	3.42	1.98	10008
25-35 Years	22069	2025-01-01	25.4	47.62	NA	NA	67
25-35 Years	32005	2025-01-01	12.73	31.82	3.47	2.6	808
25-35 Years	26009	2025-01-01	NA	24.79	NA	NA	122
25-35 Years	35041	2025-01-01	18.66	39.23	NA	NA	215
25-35 Years	29225	2025-01-01	11.75	39.57	NA	NA	425
25-35 Years	35027	2025-01-01	NA	23.64	NA	NA	56
25-35 Years	30057	2025-01-01	12.4	30.4	NA	NA	257
25-35 Years	29059	2025-01-01	11.97	33.33	NA	NA	121
25-35 Years	25021	2025-01-01	20.11	30.89	3.19	2.18	16612
25-35 Years	26019	2025-01-01	12	23	NA	NA	104
25-35 Years	22027	2025-01-01	NA	NA	NA	NA	24
25-35 Years	29209	2025-01-01	NA	25	NA	NA	149
25-35 Years	30039	2025-01-01	NA	32.5	NA	NA	42
25-35 Years	29113	2025-01-01	NA	25	NA	NA	58
25-35 Years	29043	2025-01-01	13.21	35.71	2.77	NA	577
25-35 Years	25007	2025-01-01	31.75	25.79	4.31	NA	255
25-35 Years	30067	2025-01-01	8.8	26.78	3.6	3.24	556
25-35 Years	29119	2025-01-01	NA	NA	NA	NA	28
25-35 Years	36079	2025-01-01	16.11	30.7	NA	NA	338
25-35 Years	29105	2025-01-01	13.21	40.04	5.92	2.67	524
25-35 Years	29009	2025-01-01	NA	33.03	NA	NA	109
25-35 Years	29167	2025-01-01	9.4	24.79	NA	NA	122
25-35 Years	29229	2025-01-01	NA	26.67	NA	NA	77
25-35 Years	21031	2025-01-01	15.6	43.26	8.78	NA	148
25-35 Years	25003	2025-01-01	14.75	31.11	3.56	NA	450
25-35 Years	30081	2025-01-01	NA	20	NA	NA	127
25-35 Years	26029	2025-01-01	6.43	23.39	NA	NA	175
25-35 Years	35017	2025-01-01	NA	NA	NA	NA	20
25-35 Years	21227	2025-01-01	21.2	30.39	4.37	1.96	869
25-35 Years	21141	2025-01-01	21.05	39.47	NA	NA	77
25-35 Years	29189	2025-01-01	9.07	30.82	2.18	1.38	3489
25-35 Years	36085	2025-01-01	14.01	27.72	1.74	0.83	6269
25-35 Years	35055	2025-01-01	NA	20.83	NA	NA	78
25-35 Years	26055	2025-01-01	8.06	27.11	1.33	NA	829
25-35 Years	29109	2025-01-01	10.1	25.76	NA	NA	202
25-35 Years	35028	2025-01-01	NA	22.09	NA	NA	87
25-35 Years	26089	2025-01-01	NA	16.67	NA	NA	92
25-35 Years	22119	2025-01-01	NA	25.81	NA	NA	64
25-35 Years	26047	2025-01-01	4.91	25	NA	NA	228
25-35 Years	22031	2025-01-01	22.73	33.33	NA	NA	65
25-35 Years	30029	2025-01-01	NA	18.69	NA	NA	115
25-35 Years	30031	2025-01-01	8.68	22.63	2.44	1.92	10259
25-35 Years	36119	2025-01-01	11.23	30.12	1.53	0.73	8626
25-35 Years	21003	2025-01-01	20.87	45.22	NA	NA	123
25-35 Years	29213	2025-01-01	9.58	31.7	NA	NA	420
25-35 Years	22081	2025-01-01	NA	NA	NA	NA	11
25-35 Years	36061	2025-01-01	9.49	16.5	1.55	0.91	46462
25-35 Years	25019	2025-01-01	NA	20	NA	NA	56
25-35 Years	21213	2025-01-01	26.85	38.89	NA	NA	108
25-35 Years	22015	2025-01-01	18.93	23.57	9.34	NA	289
25-35 Years	32017	2025-01-01	NA	NA	NA	NA	16
25-35 Years	35049	2025-01-01	16.31	21.93	1.97	NA	710
25-35 Years	22017	2025-01-01	21.47	25.59	7.28	1.46	824
25-35 Years	29183	2025-01-01	7.7	22.48	1.87	1.11	1176
25-35 Years	29099	2025-01-01	11.46	20.21	NA	NA	493
35-45 Years	37015	2025-01-01	45.34	65.61	14.81	11.3	1310
35-45 Years	29093	2025-01-01	68.83	69.48	10.83	7.01	157
35-45 Years	31089	2025-01-01	18.77	54.79	7.98	NA	263
35-45 Years	24039	2025-01-01	34.4	62.18	14.66	7.56	1310
35-45 Years	37117	2025-01-01	44.22	67.34	14.21	9.5	1506
35-45 Years	28061	2025-01-01	33.66	63.99	16.28	8.24	522
35-45 Years	21197	2025-01-01	34.67	64.07	14.99	8.85	407
35-45 Years	29123	2025-01-01	73.47	63.27	10.14	NA	148
35-45 Years	31163	2025-01-01	27.38	53.57	NA	NA	85
35-45 Years	28063	2025-01-01	27.78	58.33	15.54	9.46	148
35-45 Years	29063	2025-01-01	27.85	60.96	6.87	3.43	466
35-45 Years	37187	2025-01-01	43.03	68.79	14.76	11.45	664
35-45 Years	37073	2025-01-01	40.13	60.98	10.7	5.74	645
35-45 Years	28077	2025-01-01	27.14	62.12	12.35	8.27	834
35-45 Years	28113	2025-01-01	26.7	64.56	12.49	7.66	1985
35-45 Years	28147	2025-01-01	29.75	64.94	11.79	7.12	772
35-45 Years	31125	2025-01-01	38.71	55.91	NA	NA	94
35-45 Years	31083	2025-01-01	20.37	48.15	NA	NA	55
35-45 Years	29049	2025-01-01	29.06	63.06	7.03	3.21	654
35-45 Years	37107	2025-01-01	40.56	62.94	12.77	8.56	4158
35-45 Years	37195	2025-01-01	46.96	62.21	15.69	11.82	3925
35-45 Years	28163	2025-01-01	32.84	64.98	12.96	9.52	1859
35-45 Years	36075	2025-01-01	27.23	54.23	7.72	4.55	1386
35-45 Years	31137	2025-01-01	19.21	47.68	NA	NA	151
35-45 Years	29081	2025-01-01	29.06	59.61	10.24	6.83	205
35-45 Years	21229	2025-01-01	31.3	55.26	8.98	5.67	423
35-45 Years	21071	2025-01-01	37.44	61.96	12.93	6.23	1717
35-45 Years	31061	2025-01-01	28.74	63.22	NA	NA	88
35-45 Years	28053	2025-01-01	35.31	65.94	15.85	8.23	328
35-45 Years	21209	2025-01-01	39.63	59.02	9.09	6.32	3673
