Session Title,Number of Patients and Percentage with Has Any Encounters? preceded by Immunizations: pneumoc within 5 years by Age at Encounter in Years Range and County of Residence,,
Session ID,2807396,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,Days Since Last Immunization Registry Query: any,"State of Residence: California, Connecticut, Georgia, Tennessee, Minnesota, Oregon, New Mexico, Maryland, New York, Colorado",Has Any Encounters?
Session Date Range,1/1/2023 - 12/31/2025,,
Export User,Daniel Weinberger,,
Date of Export,3/25/2026,,
,,,
,,,
,Measures,Number of Patients,Percentage with Has Any Encounters? preceded by Immunizations: pneumoc within 5 years (%)
Age at Encounter in Years,County of Residence,,
,"LAURENS, GA",656,58.84%
,"PEACH, GA",661,50.83%
,"THOMAS, GA",702,46.72%
,"COLQUITT, GA",732,40.30%
,"PIPESTONE, MN",678,45.58%
,"JEFFERSON, GA",792,37.12%
,"MONTGOMERY, TN",466,52.58%
,"FREEBORN, MN",977,53.43%
,"WASHINGTON, GA",1046,40.34%
,"COFFEE, GA",843,48.52%
,"ALAMOSA, CO",660,60.15%
,"LAKE OF THE WOODS, MN",981,45.36%
,"HUERFANO, CO",1288,49.92%
,"OTERO, NM",719,53.13%
,"TORRANCE, NM",1102,49.91%
,"PLUMAS, CA",1361,52.02%
,"LE SUEUR, MN",512,50.20%
,"BROWN, MN",753,43.03%
,"RIO GRANDE, CO",790,54.68%
,"SAN JUAN, NM",898,48.89%
,"RUTHERFORD, TN",554,46.75%
,"CLINCH, GA",814,47.17%
,"MONROE, TN",992,55.44%
,"BULLOCH, GA",573,40.66%
,"TAOS, NM",1218,51.40%
,"LAKE, TN",830,43.13%
,"TEHAMA, CA",370,53.51%
,"HANCOCK, GA",719,45.76%
,"MONTEZUMA, CO",765,41.83%
,"GILPIN, CO",613,58.73%
,"YUMA, CO",783,42.78%
,"CUMBERLAND, TN",879,39.70%
,"CHARLTON, GA",694,35.16%
,"JONES, GA",405,54.57%
,"SEVIER, TN",667,53.37%
,"LEE, GA",383,49.61%
,"LOUDON, TN",821,55.66%
,"WILKES, GA",636,45.91%
,"FRANKLIN, TN",504,40.87%
,"SAN MIGUEL, CO",565,50.97%
,"SUMNER, TN",437,49.20%
,"CLEAR CREEK, CO",517,59.96%
,"RIO ARRIBA, NM",767,51.11%
,"NICOLLET, MN",307,46.58%
,"STEELE, MN",322,48.45%
,"LINCOLN, NM",798,52.38%
,"SIERRA, NM",634,49.53%
,"LINCOLN, GA",559,43.11%
,"EMANUEL, GA",504,37.10%
,"ECHOLS, GA",419,41.53%
,"HAMILTON, NY",855,47.13%
,"CUSTER, CO",858,44.99%
,"SOCORRO, NM",669,49.93%
,"SAN MIGUEL, NM",783,52.75%
,"SIBLEY, MN",468,50.21%
,"EFFINGHAM, GA",273,45.79%
,"JEFFERSON, TN",416,46.15%
,"RIO BLANCO, CO",483,47.41%
,"KIT CARSON, CO",372,45.43%
,"BENT, CO",505,49.70%
,"CROWLEY, CO",465,58.06%
,"GRAINGER, TN",425,46.35%
,"SUMTER, GA",386,52.59%
,"WARE, GA",395,36.46%
,"LAKE, CO",222,57.66%
,"WILSON, TN",320,54.38%
,"HICKMAN, TN",311,49.20%
,"INYO, CA",706,36.54%
,"GLENN, CA",174,59.77%
,"BEN HILL, GA",455,43.52%
,"ARCHULETA, CO",557,55.30%
,"CAMPBELL, TN",446,47.09%
,"BRYAN, GA",240,50.42%
,"LIBERTY, GA",176,45.45%
,"PHILLIPS, CO",501,57.88%
,"MODOC, CA",508,49.80%
,"MONO, CA",485,52.58%
,"LINCOLN, MN",321,46.11%
,"DECATUR, GA",288,33.33%
,"DODGE, GA",310,40.97%
,"GRADY, GA",239,44.35%
,"LINCOLN, CO",301,51.83%
,"WHEELER, OR",502,47.41%
,"CONEJOS, CO",367,49.59%
,"EARLY, GA",467,30.84%
,"LOS ALAMOS, NM",457,66.08%
,"WASHINGTON, CO",442,53.62%
,"TRINITY, CA",382,54.71%
,"LUNA, NM",315,48.25%
,"CRISP, GA",286,51.40%
,"MOWER, MN",244,45.90%
,"QUAY, NM",560,44.29%
,"CLAIBORNE, TN",341,36.07%
,"MAURY, TN",334,48.20%
,"COFFEE, TN",215,42.79%
,"WATONWAN, MN",261,41.76%
,"WORTH, GA",300,50.00%
,"COLFAX, NM",561,46.70%
,"TOOMBS, GA",232,41.81%
,"GILLIAM, OR",363,41.60%
,"ATKINSON, GA",284,42.25%
,"BACA, CO",374,44.92%
,"PUTNAM, TN",245,46.53%
,"ANDERSON, TN",224,57.59%
,"MITCHELL, GA",190,45.26%
,"WARREN, TN",178,45.51%
,"BLECKLEY, GA",206,43.69%
,"SHERMAN, OR",279,45.88%
,"COLUSA, CA",159,57.23%
,"OURAY, CO",464,43.97%
,"JENKINS, GA",270,41.11%
,"WARREN, GA",265,49.43%
,"WILKINSON, GA",177,50.85%
,"GRANT, NM",529,50.47%
,"CHEATHAM, TN",226,38.94%
,"TALBOT, GA",279,48.03%
,"LEA, NM",156,47.44%
,"ROANE, TN",230,48.70%
,"COSTILLA, CO",289,53.63%
,"SCREVEN, GA",248,43.15%
,"SEMINOLE, GA",307,30.29%
,"VAN BUREN, TN",248,58.47%
,"SEDGWICK, CO",339,38.05%
,"PULASKI, GA",187,42.78%
,"CRAWFORD, GA",154,38.96%
,"PIERCE, GA",190,41.58%
,"JACKSON, CO",246,54.88%
,"IRWIN, GA",224,41.52%
,"CLAY, GA",322,32.61%
,"MACON, GA",179,51.40%
,"DODGE, MN",117,49.57%
,"WASECA, MN",123,50.41%
,"BRANTLEY, GA",132,31.82%
,"TURNER, GA",156,48.72%
,"TAYLOR, GA",158,47.47%
,"WAYNE, GA",120,50.83%
,"SAGUACHE, CO",267,49.81%
,"WHITE, TN",175,46.29%
,"JOHNSON, GA",184,47.83%
,"DOOLY, GA",166,45.18%
,"GUADALUPE, NM",274,47.45%
,"TATTNALL, GA",134,41.04%
,"SIERRA, CA",267,48.31%
,"HOUSTON, TN",160,46.88%
,"KIOWA, CO",206,43.20%
,"ALPINE, CA",204,58.33%
,"WILCOX, GA",127,47.24%
,"APPLING, GA",133,33.83%
,"TALIAFERRO, GA",164,49.39%
,"GLASCOCK, GA",146,47.26%
,"ROBERTSON, TN",126,42.86%
,"PERRY, TN",193,38.34%
,"TELFAIR, GA",128,50.78%
,"MARION, GA",96,48.96%
,"TWIGGS, GA",107,51.40%
,"JEFF DAVIS, GA",127,40.94%
,"CHEYENNE, CO",126,46.83%
,"UNION, NM",200,51.50%
,"CANDLER, GA",112,28.57%
,"TERRELL, GA",99,42.42%
,"STEWART, TN",145,41.38%
,"MCINTOSH, GA",146,43.15%
,"BACON, GA",118,28.81%
,"MILLER, GA",134,29.10%
,"BEDFORD, TN",77,45.45%
,"CALHOUN, GA",89,28.09%
,"QUITMAN, GA",194,37.11%
,"LONG, GA",46,41.30%
,"EVANS, GA",88,50.00%
,"MONTGOMERY, GA",89,43.82%
,"WAYNE, TN",108,37.04%
,"MORA, NM",160,46.25%
,"TREUTLEN, GA",89,49.44%
,"FENTRESS, TN",110,37.27%
,"RANDOLPH, GA",88,35.23%
,"SCOTT, TN",74,35.14%
,"CHATTAHOOCHEE, GA",44,45.45%
,"DE BACA, NM",123,35.77%
,"STEWART, GA",71,50.70%
,"LINCOLN, TN",62,41.94%
,"SCHLEY, GA",55,47.27%
,"CATRON, NM",178,46.07%
,"HINSDALE, CO",123,51.22%
,"DOLORES, CO",113,30.09%
,"OVERTON, TN",83,50.60%
,"BAKER, GA",93,46.24%
,"WHEELER, GA",59,59.32%
,"LAWRENCE, TN",60,43.33%
,"DEKALB, TN",44,45.45%
,"UNION, TN",46,54.35%
,"MORGAN, TN",50,46.00%
,"GILES, TN",45,48.89%
,"MARSHALL, TN",47,38.30%
,"MINERAL, CO",71,52.11%
,"SMITH, TN",37,32.43%
,"LEWIS, TN",26,53.85%
,"HIDALGO, NM",59,42.37%
,"JACKSON, TN",31,45.16%
,"MACON, TN",25,60.00%
,"CANNON, TN",27,48.15%
,"WEBSTER, GA",33,39.39%
,"SAN JUAN, CO",40,55.00%
,"HARDING, NM",40,45.00%
,"PICKETT, TN",34,50.00%
,"CLAY, TN",30,36.67%
,"MOORE, TN",15,-
,"TROUSDALE, TN",10 or fewer,-
,"Total: Total includes all data under the 65 Years or more bucket, including data from rows not currently displayed.",8237331,55.51%
"Total: Total includes all data, including data from rows not currently displayed.","SAN DIEGO, CA",1374941,32.22%
,"KINGS, NY",807874,18.62%
,"RIVERSIDE, CA",739463,28.54%
,"HENNEPIN, MN",706331,30.30%
,"LOS ANGELES, CA",680314,28.11%
,"ORANGE, CA",676586,27.20%
,"MONROE, NY",659604,31.50%
,"FRESNO, CA",619624,30.76%
,"QUEENS, NY",616545,20.20%
,"SANTA CLARA, CA",616515,28.22%
,"SUFFOLK, NY",600918,21.78%
,"NASSAU, NY",599778,21.68%
,"ALAMEDA, CA",574244,29.93%
,"COBB, GA",560470,25.88%
,"FULTON, GA",527819,26.46%
,"MULTNOMAH, OR",523414,25.86%
,"DENVER, CO",492932,27.52%
,"HARTFORD, CT",487488,33.81%
,"SAN BERNARDINO, CA",461199,27.31%
,"EL PASO, CO",455341,28.43%
,"NEW YORK, NY",399735,21.88%
,"ARAPAHOE, CO",388504,30.13%
,"DEKALB, GA",375865,30.23%
,"CONTRA COSTA, CA",372626,35.67%
,"BALTIMORE, MD",352176,28.12%
,"WASHINGTON, OR",351150,27.47%
,"GWINNETT, GA",324602,29.11%
,"SAN FRANCISCO, CA",307931,29.06%
,"ERIE, NY",302251,25.81%
,"JEFFERSON, CO",291254,29.06%
,"SACRAMENTO, CA",282803,26.98%
,"ADAMS, CO",275046,28.82%
,"BALTIMORE CITY, MD",268013,27.39%
,"RAMSEY, MN",267573,34.43%
,"LARIMER, CO",265124,30.20%
,"CLACKAMAS, OR",249100,26.74%
,"WELD, CO",242026,29.19%
,"BOULDER, CO",230552,29.84%
,"DOUGLAS, CO",229086,28.90%
,"ANNE ARUNDEL, MD",228157,27.47%
,"SAN MATEO, CA",227663,31.89%
,"DAKOTA, MN",224479,32.40%
,"ALBANY, NY",220575,25.12%
,"MONTEREY, CA",220391,28.78%
,"FAIRFIELD, CT",217720,23.39%
,"KERN, CA",214335,25.98%
,"HAMILTON, TN",211717,25.66%
,"DESCHUTES, OR",203835,29.54%
,"NEW HAVEN, CT",200229,29.64%
,"PRINCE GEORGES, MD",199587,22.38%
,"MARION, OR",199164,28.07%
,"SAN JOAQUIN, CA",198345,33.44%
,"ANOKA, MN",191498,32.04%
,"MONTGOMERY, MD",191320,23.62%
,"HALL, GA",190129,28.65%
,"CHEROKEE, GA",159596,26.74%
,"BROOME, NY",159139,29.32%
,"BERNALILLO, NM",156120,29.96%
,"ONONDAGA, NY",155659,30.21%
,"BRONX, NY",153548,21.71%
,"SAINT LOUIS, MN",152675,33.42%
,"HARFORD, MD",151156,26.73%
,"SARATOGA, NY",149254,26.52%
,"STEARNS, MN",148111,31.14%
,"RICHMOND, NY",146811,15.16%
,"PAULDING, GA",139654,24.56%
,"ONEIDA, NY",139381,32.04%
,"SONOMA, CA",136816,25.33%
,"LINN, OR",135303,26.07%
,"NEW LONDON, CT",128542,33.29%
,"WASHINGTON, MN",126224,32.34%
,"SULLIVAN, TN",125139,29.62%
,"ORANGE, NY",117043,19.72%
,"DOUGLAS, GA",113183,25.98%
,"RENSSELAER, NY",107808,25.53%
,"MIDDLESEX, CT",99292,40.90%
,"ONTARIO, NY",95227,33.61%
,"MESA, CO",93822,27.62%
,"HENRY, GA",92103,29.20%
,"PUEBLO, CO",92086,32.82%
,"CLAYTON, GA",91452,28.31%
,"HOWARD, MD",90586,26.03%
,"SOLANO, CA",89189,32.71%
,"WASHINGTON, TN",88236,28.18%
,"NIAGARA, NY",87949,28.65%
,"FORSYTH, GA",83577,27.01%
,"SHERBURNE, MN",81892,29.63%
,"HUMBOLDT, CA",81745,30.58%
,"TULARE, CA",81475,29.66%
,"SANTA CRUZ, CA",79837,29.51%
,"MADERA, CA",79714,32.00%
,"LOWNDES, GA",79502,19.99%
,"STEUBEN, NY",79302,29.39%
,"LANE, OR",79004,29.72%
,"WRIGHT, MN",77815,27.35%
,"WICOMICO, MD",76883,26.08%
,"WAYNE, NY",76490,34.88%
,"JACKSON, OR",75640,21.10%
,"LITCHFIELD, CT",72971,30.81%
,"WESTCHESTER, NY",71705,21.79%
,"BENTON, OR",71638,25.96%
,"TOLLAND, CT",70582,36.72%
,"VENTURA, CA",68708,31.23%
,"MARIN, CA",68347,25.62%
,"WHITFIELD, GA",67705,20.02%
,"SHELBY, TN",67318,33.77%
,"CHARLES, MD",65324,21.71%
,"BARROW, GA",65256,26.26%
,"WINDHAM, CT",64639,34.52%
,"CHEMUNG, NY",63681,30.62%
,"JACKSON, GA",63622,26.09%
,"BARTOW, GA",62853,27.60%
,"RICHMOND, GA",62008,28.74%
,"CLAY, MN",61894,30.43%
,"WASHINGTON, MD",60855,30.82%
,"SAINT LAWRENCE, NY",59996,29.80%
,"CLINTON, NY",58080,20.79%
,"TROUP, GA",56796,26.45%
,"GREENE, TN",56763,30.09%
,"COOS, OR",56329,32.61%
,"CROW WING, MN",56251,32.24%
,"OTTER TAIL, MN",55594,32.33%
,"MADISON, TN",54985,24.98%
,"STANISLAUS, CA",54025,32.98%
,"LINCOLN, OR",53446,28.61%
,"LIVINGSTON, NY",50637,30.65%
,"SCOTT, MN",50276,29.52%
,"BRADLEY, TN",48926,23.07%
,"MERCED, CA",48418,34.89%
,"COLUMBIA, GA",47810,25.96%
,"BROOMFIELD, CO",47268,28.19%
,"CHISAGO, MN",46312,34.90%
,"SULLIVAN, NY",46110,22.91%
,"FLOYD, GA",46051,29.85%
,"YAMHILL, OR",45992,26.95%
,"ULSTER, NY",45057,25.21%
,"ITASCA, MN",44240,38.44%
,"SANTA BARBARA, CA",43992,26.87%
,"KANDIYOHI, MN",43438,33.51%
,"GORDON, GA",43149,24.46%
,"SPALDING, GA",43138,26.32%
,"GENESEE, NY",42658,32.89%
,"CLARKE, GA",42579,28.75%
,"BELTRAMI, MN",42433,29.63%
,"OTSEGO, NY",42075,35.71%
,"HAWKINS, TN",41859,28.20%
,"HERKIMER, NY",41341,32.51%
,"EL DORADO, CA",40927,26.19%
,"UMATILLA, OR",40859,23.58%
,"WORCESTER, MD",40654,38.37%
,"PLACER, CA",40396,26.99%
,"SCHENECTADY, NY",40235,23.51%
,"TIOGA, NY",40078,29.85%
,"HABERSHAM, GA",39801,29.54%
,"CARROLL, MD",39559,26.31%
,"CHENANGO, NY",38918,31.96%
,"COLUMBIA, OR",38677,31.05%
,"CARTER, TN",37986,26.06%
,"FREDERICK, MD",37954,23.44%
,"TOMPKINS, NY",37701,27.87%
,"YOLO, CA",37619,30.52%
,"CARROLL, GA",37390,28.40%
,"BENTON, MN",37201,30.59%
,"COLUMBIA, NY",36645,28.99%
,"POLK, OR",35769,29.03%
,"WALTON, GA",35672,30.79%
,"QUEEN ANNES, MD",34546,27.43%
,"BECKER, MN",34420,30.61%
,"MENDOCINO, CA",34138,27.54%
,"COWETA, GA",33676,29.99%
,"CATOOSA, GA",32206,24.23%
,"WALKER, GA",31935,26.41%
,"NAPA, CA",31779,34.40%
,"WARREN, NY",31574,32.05%
,"TALBOT, MD",31477,28.19%
,"SANDOVAL, NM",31418,30.72%
,"KINGS, CA",30925,33.01%
,"CORTLAND, NY",30831,31.33%
,"DELAWARE, NY",30546,34.16%
,"FAYETTE, GA",29889,28.83%
,"NEWTON, GA",29825,31.96%
,"POLK, MN",29650,30.89%
,"FRANKLIN, NY",29158,24.72%
,"MALHEUR, OR",28408,25.13%
,"CECIL, MD",28400,27.47%
,"DORCHESTER, MD",28387,27.84%
,"CAROLINE, MD",28241,26.90%
,"WASHINGTON, NY",27993,30.08%
,"MURRAY, GA",27942,22.10%
,"GREENE, NY",27691,27.06%
,"CROOK, OR",27427,30.55%
,"CHAVES, NM",27399,22.38%
,"DOUGLAS, OR",27166,23.17%
,"ALLEGANY, NY",26492,32.62%
,"DOUGLAS, MN",26434,30.51%
,"ROCKDALE, GA",26069,31.76%
,"CASS, MN",25846,33.77%
,"WHITE, GA",25802,29.65%
,"MORRISON, MN",25432,30.90%
,"POLK, GA",25402,29.52%
,"LUMPKIN, GA",25364,29.22%
,"ORLEANS, NY",25352,31.77%
,"JEFFERSON, OR",25280,29.91%
,"CARVER, MN",24535,26.22%
,"GIBSON, TN",24452,23.28%
,"STEPHENS, GA",24171,29.66%
,"WINONA, MN",23596,31.17%
,"MILLE LACS, MN",23271,34.55%
,"MADISON, NY",23188,30.76%
,"DAWSON, GA",23109,28.10%
,"ESSEX, NY",22604,26.59%
,"OSWEGO, NY",22343,31.65%
,"DYER, TN",22177,24.90%
,"CARLTON, MN",22046,32.56%
,"GARRETT, MD",21742,28.28%
,"TODD, MN",20948,30.54%
,"CAYUGA, NY",20448,28.45%
,"ALLEGANY, MD",20245,28.42%
,"SCHOHARIE, NY",20063,34.98%
,"ROUTT, CO",19868,25.74%
,"FRANKLIN, GA",19605,26.41%
,"HUBBARD, MN",19594,29.66%
,"WYOMING, NY",19547,30.70%
,"FULTON, NY",19145,29.23%
,"SENECA, NY",18531,32.80%
,"ISANTI, MN",18340,32.06%
,"TILLAMOOK, OR",17890,28.76%
,"KLAMATH, OR",17657,33.53%
,"OCONEE, GA",17266,30.46%
,"ROCKLAND, NY",17264,21.04%
,"NOBLES, MN",17193,27.36%
,"TELLER, CO",16958,33.01%
,"BAKER, OR",16820,31.91%
,"SHASTA, CA",16751,22.17%
,"BANKS, GA",16447,26.58%
,"BUTTS, GA",16410,23.17%
,"KENT, MD",16350,30.74%
,"WASCO, OR",16254,30.94%
,"HART, GA",16233,28.75%
,"BIBB, GA",16221,26.40%
,"MUSCOGEE, GA",16041,31.99%
,"DUTCHESS, NY",16018,22.91%
,"SOMERSET, MD",15566,28.55%
,"SAN LUIS OBISPO, CA",15519,32.47%
,"HOOD RIVER, OR",15451,25.95%
,"YATES, NY",15371,34.59%
,"WADENA, MN",15357,30.60%
,"WEAKLEY, TN",15104,24.20%
,"HOUSTON, GA",15051,26.68%
,"GREENE, GA",15002,33.00%
,"CLATSOP, OR",15001,31.11%
,"VALENCIA, NM",14911,28.03%
,"PINE, MN",14908,36.30%
,"SAN BENITO, CA",14885,28.04%
,"ROSEAU, MN",14519,30.91%
,"ELBERT, CO",14317,29.99%
,"MARION, TN",14297,24.68%
,"BLOUNT, TN",14015,37.05%
,"IMPERIAL, CA",13973,20.45%
,"AITKIN, MN",13949,48.84%
,"HOUSTON, MN",13905,33.09%
,"JEFFERSON, NY",13837,31.05%
,"FREMONT, CO",13458,32.78%
,"CARROLL, TN",13237,26.43%
,"UNICOI, TN",12956,26.32%
,"BUTTE, CA",12929,12.82%
,"PENNINGTON, MN",12864,30.73%
,"LAKE, CA",12774,24.20%
,"JOHNSON, TN",12753,26.66%
,"MEEKER, MN",12411,32.15%
,"MADISON, GA",12317,28.59%
,"RABUN, GA",12204,30.32%
,"SEQUATCHIE, TN",12160,26.74%
,"REDWOOD, MN",12086,30.05%
,"CHATTOOGA, GA",12009,27.87%
,"SANTA FE, NM",11983,35.90%
,"DEL NORTE, CA",11772,29.40%
,"RHEA, TN",11664,27.25%
,"MCNAIRY, TN",11383,25.14%
,"PICKENS, GA",11084,31.04%
,"HENDERSON, TN",11078,23.16%
,"SCHUYLER, NY",11035,31.63%
,"OBION, TN",10877,27.79%
,"KOOCHICHING, MN",10836,30.56%
,"CHAUTAUQUA, NY",10651,30.45%
,"MONTGOMERY, NY",10627,27.98%
,"CAMDEN, GA",10576,31.19%
,"BERRIEN, GA",10466,22.57%
,"MOFFAT, CO",10421,28.26%
,"LAUDERDALE, TN",10331,22.27%
,"HARDEMAN, TN",10135,23.31%
,"GARFIELD, CO",10126,29.95%
,"CATTARAUGUS, NY",10099,25.02%
,"MORROW, OR",9915,21.99%
,"HARALSON, GA",9815,27.00%
,"PUTNAM, GA",9803,29.98%
,"JOSEPHINE, OR",9570,20.98%
,"CHIPPEWA, MN",9521,36.50%
,"UNION, GA",9442,29.85%
,"MERIWETHER, GA",9414,28.66%
,"COTTONWOOD, MN",9368,25.75%
,"CURRY, OR",9171,27.83%
,"MARTIN, MN",9084,27.04%
,"FARIBAULT, MN",9019,28.32%
,"ROCK, MN",8938,27.69%
,"MORGAN, CO",8886,33.87%
,"CURRY, NM",8859,25.66%
,"LAMAR, GA",8738,23.08%
,"GILMER, GA",8709,30.74%
,"MARSHALL, MN",8657,30.59%
,"BENTON, TN",8639,23.38%
,"GUNNISON, CO",8567,22.18%
,"PIKE, GA",8519,23.99%
,"SAINT MARYS, MD",8507,19.92%
,"DELTA, CO",8439,31.62%
,"CLEARWATER, MN",8429,25.38%
,"POLK, TN",8302,22.10%
,"CHESTER, TN",8282,21.73%
,"CALVERT, MD",8265,22.18%
,"MCMINN, TN",8196,25.24%
,"MONTROSE, CO",8037,30.09%
,"RENVILLE, MN",7916,32.49%
,"SWIFT, MN",7914,31.27%
,"BLEDSOE, TN",7873,28.26%
,"RICE, MN",7827,28.12%
,"EAGLE, CO",7767,26.72%
,"DONA ANA, NM",7725,28.54%
,"DAVIDSON, TN",7658,15.37%
,"JACKSON, MN",7446,25.34%
,"SUMMIT, CO",7173,30.32%
,"COOK, GA",7156,23.55%
,"FANNIN, GA",7142,26.66%
,"LYON, MN",7121,29.90%
,"SISKIYOU, CA",7056,36.79%
,"NEVADA, CA",7050,28.74%
,"ELBERT, GA",6945,26.90%
,"CROCKETT, TN",6939,24.64%
,"PITKIN, CO",6906,25.38%
,"HARNEY, OR",6884,22.53%
,"OTERO, CO",6877,32.43%
,"CHATHAM, GA",6867,27.17%
,"KNOX, TN",6838,23.02%
,"DADE, GA",6730,24.34%
,"HARRIS, GA",6730,30.00%
,"HAYWOOD, TN",6721,19.86%
,"MORGAN, GA",6621,30.22%
,"WALLOWA, OR",6463,29.91%
,"TOWNS, GA",6359,28.79%
,"TIPTON, TN",6306,31.60%
,"UNION, OR",6244,32.90%
,"MCLEOD, MN",6213,29.57%
,"BROOKS, GA",6192,21.38%
,"HENRY, TN",6123,25.13%
,"LANIER, GA",6106,19.91%
,"HARDIN, TN",6088,23.88%
,"WILKIN, MN",6072,31.01%
,"MURRAY, MN",6054,30.74%
,"UPSON, GA",6039,24.37%
,"LOGAN, CO",6031,36.00%
,"FILLMORE, MN",5998,30.51%
,"YELLOW MEDICINE, MN",5998,33.08%
,"DICKSON, TN",5869,26.12%
,"MCKINLEY, NM",5865,37.90%
,"NORMAN, MN",5807,32.29%
,"POPE, MN",5766,30.85%
,"BALDWIN, GA",5537,26.82%
,"PARK, CO",5507,33.09%
,"OLMSTED, MN",5394,25.79%
,"LAKE, MN",5266,31.12%
,"GRANT, MN",5168,29.24%
,"GRAND, CO",5148,27.21%
,"OGLETHORPE, GA",5139,29.69%
,"LA PLATA, CO",5045,29.77%
,"YUBA, CA",5010,22.91%
,"DOUGHERTY, GA",4931,31.25%
,"MONROE, GA",4903,25.56%
,"KANABEC, MN",4879,35.44%
,"LAS ANIMAS, CO",4785,41.19%
,"BURKE, GA",4714,28.19%
,"ROOSEVELT, NM",4638,27.38%
,"GRANT, OR",4539,25.12%
,"MAHNOMEN, MN",4410,29.75%
,"CHAFFEE, CO",4295,33.08%
,"HANCOCK, TN",4286,23.19%
,"CALAVERAS, CA",4226,37.15%
,"HEARD, GA",4207,26.08%
,"STEVENS, MN",4176,28.45%
,"LASSEN, CA",4166,27.84%
,"LEWIS, NY",4127,32.44%
,"KITTSON, MN",4103,32.12%
,"MCDUFFIE, GA",4077,32.30%
,"HAMBLEN, TN",4070,24.47%
,"PROWERS, CO",4056,31.71%
,"LAKE, OR",4038,30.98%
,"DECATUR, TN",4035,19.95%
,"FAYETTE, TN",3970,34.96%
,"TUOLUMNE, CA",3940,36.57%
,"BLUE EARTH, MN",3863,25.63%
,"COOK, MN",3838,37.62%
,"RED LAKE, MN",3826,32.88%
,"MEIGS, TN",3813,24.15%
,"MARIPOSA, CA",3792,34.34%
,"COCKE, TN",3782,30.70%
,"AMADOR, CA",3758,35.71%
,"WABASHA, MN",3739,36.40%
,"WILLIAMSON, TN",3729,20.35%
,"TIFT, GA",3646,31.68%
,"EDDY, NM",3581,25.94%
,"PUTNAM, NY",3563,20.97%
,"SUTTER, CA",3506,24.07%
,"LAC QUI PARLE, MN",3442,38.12%
,"GOODHUE, MN",3429,30.39%
,"BIG STONE, MN",3427,32.62%
,"GRUNDY, TN",3348,22.19%
,"CIBOLA, NM",3310,32.11%
,"HUMPHREYS, TN",3271,24.64%
,"JASPER, GA",3270,30.73%
,"TRAVERSE, MN",3218,33.93%
,"GLYNN, GA",3193,27.97%
,"LAURENS, GA",3156,33.59%
,"PEACH, GA",3155,26.75%
,"THOMAS, GA",3074,27.49%
,"COLQUITT, GA",3056,25.82%
,"PIPESTONE, MN",3046,26.43%
,"JEFFERSON, GA",3025,25.79%
,"MONTGOMERY, TN",2980,23.12%
,"FREEBORN, MN",2977,32.65%
,"WASHINGTON, GA",2966,27.95%
,"COFFEE, GA",2763,30.69%
,"ALAMOSA, CO",2761,35.78%
,"LAKE OF THE WOODS, MN",2753,28.66%
,"HUERFANO, CO",2740,34.01%
,"OTERO, NM",2724,30.51%
,"TORRANCE, NM",2715,28.91%
,"PLUMAS, CA",2709,34.11%
,"LE SUEUR, MN",2692,28.53%
,"BROWN, MN",2671,27.78%
,"RIO GRANDE, CO",2667,36.07%
,"SAN JUAN, NM",2643,34.51%
,"RUTHERFORD, TN",2592,20.91%
,"CLINCH, GA",2552,26.68%
,"MONROE, TN",2542,31.43%
,"BULLOCH, GA",2539,27.10%
,"TAOS, NM",2530,31.11%
,"LAKE, TN",2490,25.54%
,"TEHAMA, CA",2466,14.31%
,"HANCOCK, GA",2405,26.78%
,"MONTEZUMA, CO",2351,29.18%
,"GILPIN, CO",2347,28.67%
,"YUMA, CO",2310,30.43%
,"CUMBERLAND, TN",2302,26.02%
,"CHARLTON, GA",2265,22.08%
,"JONES, GA",2086,26.51%
,"SEVIER, TN",2017,28.41%
,"LEE, GA",2005,28.68%
,"LOUDON, TN",1976,31.93%
,"WILKES, GA",1972,28.96%
,"FRANKLIN, TN",1951,23.83%
,"SAN MIGUEL, CO",1942,20.91%
,"SUMNER, TN",1894,20.75%
,"CLEAR CREEK, CO",1844,32.38%
,"RIO ARRIBA, NM",1833,32.57%
,"NICOLLET, MN",1801,26.43%
,"STEELE, MN",1791,29.20%
,"LINCOLN, NM",1786,33.26%
,"SIERRA, NM",1780,35.51%
,"LINCOLN, GA",1759,28.48%
,"EMANUEL, GA",1740,25.98%
,"ECHOLS, GA",1730,21.10%
,"HAMILTON, NY",1727,32.31%
,"CUSTER, CO",1720,30.87%
,"SOCORRO, NM",1720,31.80%
,"SAN MIGUEL, NM",1709,34.23%
,"SIBLEY, MN",1692,28.66%
,"EFFINGHAM, GA",1657,24.26%
,"JEFFERSON, TN",1638,24.24%
,"RIO BLANCO, CO",1608,25.31%
,"KIT CARSON, CO",1554,27.86%
,"BENT, CO",1534,29.40%
,"CROWLEY, CO",1531,31.87%
,"GRAINGER, TN",1528,24.21%
,"SUMTER, GA",1520,32.76%
,"WARE, GA",1512,23.02%
,"LAKE, CO",1511,27.53%
,"WILSON, TN",1455,22.27%
,"HICKMAN, TN",1451,26.60%
,"INYO, CA",1448,25.35%
,"GLENN, CA",1445,12.32%
,"BEN HILL, GA",1440,28.26%
,"ARCHULETA, CO",1420,34.58%
,"CAMPBELL, TN",1405,25.55%
,"BRYAN, GA",1387,25.09%
,"LIBERTY, GA",1362,25.18%
